student_id,subject,topic,difficulty,quiz_score,time_spent,accuracy,consistency,recommended_hours
4422,DSA,Arrays,Hard,77,35,86.09,High,2.45
4423,Databases,Indexes,Hard,47,180,79.61,High,2.64
4424,Machine Learning,SVM,Easy,52,151,83.46,Medium,1.3
4425,Databases,Indexes,Medium,88,32,61.28,Medium,3.45
4426,Python,File Handling,Medium,64,118,54.37,Medium,2.83
4427,Databases,Joins,Hard,57,147,86.76,Medium,2.86
4428,Python,Exceptions,Hard,79,104,95.66,Medium,2.24
4429,Python,Exceptions,Hard,96,122,70.73,Low,2.94
4430,Databases,SQL Basics,Medium,53,114,85.66,Medium,1.93
4431,Python,Modules,Easy,52,41,78.03,Low,2.33
4432,DSA,Linked List,Hard,76,23,64.97,Low,3.9
4433,Databases,SQL Basics,Easy,71,166,74.5,Medium,1.6
4434,DSA,Linked List,Hard,98,129,55.63,Low,4.11
4435,Machine Learning,Classification,Hard,56,153,88.99,Medium,2.54
4436,DSA,Stack,Easy,58,171,84.77,Low,2.0
4437,DSA,Linked List,Medium,85,119,81.67,Medium,1.89
4438,Databases,Joins,Easy,40,140,89.09,Low,2.27
4439,Machine Learning,Classification,Medium,50,176,81.43,Low,2.33
4440,Python,OOP,Medium,75,123,98.28,Medium,1.99
4441,Python,OOP,Medium,53,167,78.18,Medium,2.12
4442,Databases,SQL Basics,Medium,65,27,96.85,Medium,2.01
4443,Databases,Joins,Medium,58,57,74.05,High,1.97
4444,DSA,Stack,Medium,40,68,81.53,Low,2.92
4445,Python,Modules,Hard,56,97,98.8,High,2.73
4446,Python,Basics,Easy,81,74,75.58,Medium,1.67
4447,DSA,Stack,Medium,78,103,52.98,Low,3.36
4448,DSA,Graphs,Hard,55,156,80.01,Medium,2.73
4449,Databases,Indexes,Easy,82,85,53.42,Medium,2.38
4450,DSA,Stack,Easy,88,108,84.65,Medium,1.44
4451,Machine Learning,Neural Networks,Easy,88,78,80.58,Low,1.92
4452,Databases,Normalization,Hard,92,85,85.59,Low,3.41
4453,Operating Systems,Memory,Medium,53,167,59.68,Low,3.41
4454,Machine Learning,Classification,Medium,84,156,59.84,High,2.94
4455,DSA,Arrays,Medium,85,169,64.99,Low,3.8
4456,Python,Modules,Medium,67,61,73.4,High,1.79
4457,Operating Systems,Processes,Hard,81,176,78.64,Medium,2.66
4458,Databases,Joins,Hard,71,176,78.99,Low,3.15
4459,DSA,Stack,Medium,66,98,67.48,High,3.26
4460,Python,File Handling,Medium,78,172,87.12,High,1.86
4461,Databases,Indexes,Medium,76,110,52.56,Low,3.97
4462,Python,Modules,Easy,71,163,91.74,Medium,1.3
4463,DSA,Queue,Hard,78,122,85.14,Medium,2.92
4464,Databases,Normalization,Medium,98,44,64.92,Low,3.49
4465,Machine Learning,Clustering,Hard,75,111,85.72,Low,3.45
4466,Machine Learning,Regression,Medium,77,87,50.37,Medium,3.45
4467,Databases,Indexes,Medium,56,173,69.74,High,3.0
4468,Databases,SQL Basics,Hard,86,92,82.15,High,2.47
4469,Databases,Joins,Hard,82,114,95.57,Low,3.35
4470,DSA,Stack,Medium,78,22,88.17,High,2.37
4471,Databases,SQL Basics,Medium,68,144,90.21,High,2.4
4472,Machine Learning,Neural Networks,Easy,80,28,85.78,Low,2.38
4473,Machine Learning,Regression,Easy,100,174,64.74,High,2.3
4474,Databases,SQL Basics,Easy,93,91,63.74,High,2.52
4475,Databases,SQL Basics,Medium,53,151,83.67,Low,2.93
4476,Databases,Normalization,Hard,53,152,89.71,High,2.76
4477,Databases,Indexes,Medium,73,142,65.22,Medium,3.4
4478,DSA,Stack,Easy,65,36,54.18,Medium,2.44
4479,Operating Systems,Threads,Medium,90,176,55.58,Medium,2.75
4480,DSA,Stack,Medium,80,49,71.49,Medium,1.72
4481,Databases,Indexes,Medium,53,150,94.41,High,1.78
4482,Databases,Indexes,Easy,61,127,94.59,High,1.27
4483,Machine Learning,Neural Networks,Easy,65,67,64.98,Medium,2.88
4484,Operating Systems,Threads,Easy,46,94,84.36,Low,2.07
4485,Machine Learning,SVM,Easy,59,48,69.36,High,2.58
4486,Machine Learning,Neural Networks,Hard,57,155,68.15,Low,4.01
4487,Operating Systems,Threads,Hard,45,25,51.1,Low,3.71
4488,Machine Learning,Classification,Hard,99,57,96.61,Low,2.97
4489,Operating Systems,Threads,Medium,65,53,61.0,Low,3.37
4490,Python,OOP,Medium,79,147,74.5,Low,2.73
4491,DSA,Stack,Medium,94,64,62.44,Low,3.87
4492,DSA,Trees,Hard,71,105,68.28,Medium,3.91
4493,Machine Learning,Clustering,Easy,59,69,55.7,High,2.49
4494,Operating Systems,Threads,Hard,43,110,98.17,High,2.93
4495,DSA,Queue,Easy,63,127,59.25,High,2.57
4496,DSA,Arrays,Hard,54,163,50.03,High,3.65
4497,Operating Systems,Deadlocks,Medium,62,164,60.46,High,3.32
4498,Python,Exceptions,Easy,40,114,77.57,Medium,1.22
4499,Machine Learning,Clustering,Easy,77,107,72.75,Low,1.99
4500,Databases,Normalization,Hard,47,79,74.16,Medium,2.89
4501,Databases,Indexes,Hard,52,55,87.03,High,2.99
4502,Python,OOP,Easy,84,52,57.51,High,2.7
4503,Operating Systems,Threads,Easy,51,85,93.05,High,1.99
4504,Machine Learning,Neural Networks,Medium,78,51,95.27,Low,2.31
4505,Databases,Indexes,Hard,82,47,50.47,Medium,3.56
4506,Databases,Joins,Medium,42,55,88.56,High,1.87
4507,DSA,Stack,Medium,43,92,87.57,Medium,2.09
4508,DSA,Stack,Medium,92,90,80.46,Low,2.44
4509,Machine Learning,Clustering,Hard,95,81,90.35,Medium,2.79
4510,DSA,Arrays,Medium,78,128,56.72,Medium,2.97
4511,Databases,Normalization,Easy,82,22,66.48,Low,3.08
4512,Machine Learning,Classification,Hard,50,127,59.3,Low,3.88
4513,Databases,Joins,Easy,96,27,50.97,Low,2.9
4514,Databases,SQL Basics,Hard,49,85,63.56,High,3.58
4515,DSA,Linked List,Hard,53,164,88.31,High,2.62
4516,DSA,Linked List,Hard,71,36,50.95,Low,4.42
4517,Python,Exceptions,Hard,51,78,52.69,Low,3.82
4518,Machine Learning,Classification,Hard,83,107,75.12,Medium,2.44
4519,Operating Systems,Memory,Medium,61,33,85.47,High,2.14
4520,Operating Systems,Processes,Hard,42,35,68.53,Medium,3.32
4521,Python,File Handling,Hard,96,111,89.53,Low,3.42
4522,Machine Learning,SVM,Hard,98,20,90.44,Low,3.39
4523,Operating Systems,Deadlocks,Hard,91,97,86.65,High,2.35
4524,DSA,Queue,Medium,76,39,59.11,Low,3.88
4525,DSA,Arrays,Medium,63,28,56.36,Low,3.97
4526,DSA,Stack,Hard,58,140,52.41,Medium,3.93
4527,Python,Modules,Hard,56,115,74.94,Low,3.12
4528,Machine Learning,Regression,Medium,72,84,83.58,Medium,1.94
4529,Operating Systems,Deadlocks,Medium,52,29,87.95,Medium,2.23
4530,Operating Systems,Processes,Hard,41,28,68.98,Medium,3.75
4531,Python,OOP,Easy,61,139,58.49,Medium,2.69
4532,Machine Learning,Neural Networks,Easy,53,83,53.45,Medium,2.33
4533,DSA,Trees,Medium,65,98,94.75,Low,2.53
4534,Python,Basics,Hard,59,145,83.23,High,2.91
4535,Machine Learning,Classification,Hard,86,151,65.26,Low,3.82
4536,DSA,Queue,Easy,85,86,72.93,Low,1.96
4537,Machine Learning,Regression,Hard,45,82,95.15,High,2.48
4538,Operating Systems,Memory,Easy,61,176,56.82,Low,3.07
4539,Operating Systems,Memory,Easy,45,167,63.12,High,2.68
4540,Python,File Handling,Hard,63,67,83.37,High,2.33
4541,Machine Learning,Regression,Medium,94,85,97.11,High,2.26
4542,DSA,Trees,Medium,100,132,58.23,Medium,2.86
4543,Python,File Handling,Hard,93,90,82.7,High,2.44
4544,Databases,Joins,Easy,79,91,60.03,High,2.21
4545,Python,File Handling,Easy,65,119,94.11,Medium,1.3
4546,Machine Learning,Clustering,Hard,76,180,81.94,Low,3.32
4547,DSA,Stack,Easy,40,175,55.99,Low,2.91
4548,Operating Systems,Processes,Hard,98,139,83.29,Medium,2.85
4549,Databases,Indexes,Easy,76,28,89.95,Medium,1.62
4550,Python,File Handling,Hard,73,39,51.54,Low,4.46
4551,Operating Systems,Memory,Hard,85,72,84.8,Low,2.83
4552,Databases,Joins,Hard,49,142,91.84,High,2.32
4553,Databases,SQL Basics,Hard,80,140,67.96,High,3.51
4554,Machine Learning,SVM,Medium,42,89,77.75,Low,2.68
4555,Machine Learning,Regression,Easy,94,30,94.28,Medium,1.99
4556,Machine Learning,Neural Networks,Easy,66,159,69.5,Low,3.2
4557,Operating Systems,Memory,Hard,63,126,58.84,Medium,3.4
4558,DSA,Arrays,Hard,91,163,57.42,Medium,3.45
4559,Operating Systems,Deadlocks,Easy,60,110,80.75,High,1.63
4560,DSA,Linked List,Hard,91,109,76.93,Low,2.76
4561,Python,File Handling,Easy,74,91,99.17,Medium,1.59
4562,Operating Systems,Deadlocks,Easy,96,173,99.84,Low,2.31
4563,Operating Systems,Threads,Medium,80,31,56.13,High,3.43
4564,Python,Basics,Hard,77,175,71.69,High,2.65
4565,Databases,Joins,Easy,54,104,79.08,High,1.8
4566,Operating Systems,Threads,Hard,67,39,51.99,High,3.77
4567,Operating Systems,Memory,Medium,75,148,84.99,High,2.34
4568,Operating Systems,Processes,Easy,89,151,88.42,High,1.37
4569,Python,File Handling,Easy,82,146,85.75,Medium,1.65
4570,Python,OOP,Hard,72,34,50.42,Medium,3.35
4571,Python,File Handling,Easy,58,174,80.7,Medium,1.95
4572,Python,Modules,Hard,99,97,60.95,High,3.26
4573,Python,OOP,Medium,77,149,87.9,Low,2.29
4574,Databases,Normalization,Hard,91,22,72.18,High,2.47
4575,Python,Basics,Easy,53,75,81.87,Low,1.99
4576,Databases,Normalization,Easy,80,75,51.1,Medium,2.95
4577,Machine Learning,Clustering,Hard,59,160,64.7,Medium,3.81
4578,Databases,SQL Basics,Medium,59,134,96.17,Low,2.31
4579,Python,OOP,Hard,69,124,50.56,High,3.63
4580,Databases,Joins,Medium,49,84,78.28,Low,2.2
4581,Databases,Normalization,Medium,92,66,55.03,Low,3.36
4582,DSA,Arrays,Easy,48,111,73.55,Medium,1.46
4583,Databases,Indexes,Easy,93,172,81.7,Low,2.0
4584,Operating Systems,Memory,Hard,66,109,84.51,High,2.98
4585,Python,Exceptions,Easy,62,130,93.66,Low,2.25
4586,Python,OOP,Hard,86,33,68.96,Low,4.49
4587,Machine Learning,Neural Networks,Medium,73,172,57.21,High,3.22
4588,Operating Systems,Processes,Hard,83,155,88.52,Medium,2.82
4589,Machine Learning,SVM,Easy,100,20,98.93,Low,2.06
4590,Operating Systems,Deadlocks,Medium,86,134,77.5,High,1.84
4591,Machine Learning,Regression,Medium,52,102,72.93,High,2.22
4592,Machine Learning,Neural Networks,Medium,87,41,77.69,Low,2.42
4593,Operating Systems,Processes,Medium,85,52,91.23,Low,2.6
4594,Operating Systems,Memory,Medium,81,120,76.14,High,2.37
4595,Python,Modules,Easy,63,173,69.88,Low,3.28
4596,Operating Systems,Processes,Easy,61,55,94.25,High,1.44
4597,DSA,Graphs,Medium,69,148,55.94,Medium,2.99
4598,Machine Learning,Clustering,Medium,53,171,78.65,Medium,1.78
4599,Operating Systems,Memory,Medium,80,179,85.71,High,2.13
4600,DSA,Stack,Hard,70,102,65.66,Low,3.71
4601,Databases,Normalization,Easy,42,81,75.85,Low,1.78
4602,Machine Learning,Clustering,Medium,79,77,66.7,Low,3.59
4603,Python,Basics,Medium,73,66,85.21,High,1.85
4604,Operating Systems,Deadlocks,Hard,75,90,73.27,High,2.77
4605,Operating Systems,Deadlocks,Hard,48,109,56.01,High,3.86
4606,Operating Systems,Memory,Medium,58,82,57.95,Medium,2.98
4607,Operating Systems,Threads,Medium,44,143,50.89,Low,3.34
4608,Python,File Handling,Hard,60,104,59.71,High,3.93
4609,Databases,Indexes,Medium,54,72,63.14,Low,3.51
4610,Operating Systems,Deadlocks,Easy,83,170,92.77,Low,1.88
4611,Operating Systems,Processes,Hard,64,55,71.23,High,2.49
4612,Databases,Normalization,Easy,83,55,74.71,Low,1.89
4613,Databases,Indexes,Medium,90,173,84.33,Medium,2.08
4614,Machine Learning,Classification,Easy,47,63,63.99,Medium,2.78
4615,Databases,Joins,Medium,48,143,61.42,Low,3.92
4616,Operating Systems,Processes,Easy,62,176,58.08,Medium,2.46
4617,Databases,Normalization,Medium,50,63,94.84,Low,2.33
4618,Machine Learning,Clustering,Hard,89,99,77.0,Low,3.35
4619,Machine Learning,Classification,Hard,72,54,94.51,Low,3.22
4620,Python,Exceptions,Easy,60,162,77.12,Low,1.94
4621,Machine Learning,Neural Networks,Easy,89,152,62.14,Medium,2.58
4622,Machine Learning,SVM,Easy,68,130,96.79,Medium,1.29
4623,Databases,SQL Basics,Easy,50,176,66.73,Low,3.06
4624,Databases,Joins,Easy,68,50,58.72,High,2.4
4625,Python,Modules,Hard,62,59,53.78,Low,3.95
4626,Machine Learning,Classification,Medium,75,164,77.69,Medium,2.42
4627,Python,OOP,Medium,82,21,59.93,Low,3.85
4628,DSA,Arrays,Hard,85,63,78.41,Low,3.35
4629,Operating Systems,Memory,Hard,67,139,52.63,High,3.65
4630,Machine Learning,Regression,Medium,57,83,84.85,Low,2.71
4631,Databases,Indexes,Hard,99,26,60.98,High,3.56
4632,DSA,Trees,Medium,63,41,98.19,High,2.09
4633,Machine Learning,Regression,Hard,84,47,85.95,Medium,2.22
4634,Machine Learning,Classification,Hard,56,108,74.94,Low,3.42
4635,Python,OOP,Medium,74,22,60.64,Medium,3.08
4636,Machine Learning,Classification,Medium,41,70,76.82,Low,2.22
4637,Python,Basics,Medium,89,118,84.12,Medium,2.48
4638,Databases,Normalization,Hard,77,34,54.24,Medium,3.56
4639,Operating Systems,Processes,Medium,59,51,63.48,Low,3.23
4640,Python,OOP,Hard,95,130,84.3,Medium,2.94
4641,Machine Learning,Regression,Hard,82,152,98.43,High,2.33
4642,DSA,Linked List,Hard,94,92,99.11,Medium,2.75
4643,Operating Systems,Deadlocks,Hard,86,21,75.44,High,2.59
4644,DSA,Arrays,Easy,89,91,63.45,Medium,2.96
4645,Machine Learning,Neural Networks,Easy,87,90,85.2,Low,2.48
4646,DSA,Queue,Medium,95,62,71.93,High,2.45
4647,Machine Learning,Regression,Easy,82,86,62.65,Medium,2.58
4648,Databases,SQL Basics,Medium,58,29,50.85,High,2.84
4649,Python,File Handling,Hard,57,102,52.24,Medium,3.86
4650,Operating Systems,Memory,Easy,57,118,50.48,Medium,2.52
4651,DSA,Queue,Easy,76,63,79.67,High,1.51
4652,DSA,Queue,Medium,77,125,85.31,Medium,2.32
4653,Machine Learning,Regression,Hard,87,39,89.72,Medium,2.58
4654,DSA,Trees,Easy,84,51,57.65,Low,3.26
4655,DSA,Stack,Medium,80,122,81.79,Medium,2.06
4656,Python,OOP,Easy,99,174,59.37,Low,2.74
4657,Databases,Joins,Easy,91,107,86.23,High,1.24
4658,Python,Exceptions,Easy,58,130,76.63,Low,1.88
4659,Python,OOP,Easy,67,50,79.19,High,1.28
4660,Machine Learning,Classification,Easy,94,147,58.38,Medium,2.65
4661,Databases,Normalization,Easy,48,172,63.4,High,2.77
4662,Databases,Normalization,Hard,75,179,62.27,Low,4.07
4663,Databases,Joins,Easy,59,162,97.46,Low,1.96
4664,Machine Learning,Neural Networks,Hard,86,43,56.56,Medium,3.36
4665,Operating Systems,Memory,Medium,55,90,57.84,High,3.45
4666,Operating Systems,Threads,Medium,89,53,82.95,Low,2.74
4667,Operating Systems,Threads,Medium,76,37,99.38,Medium,1.75
4668,Python,File Handling,Medium,52,52,72.66,Medium,1.82
4669,Python,OOP,Medium,43,25,97.66,Medium,1.75
4670,Operating Systems,Threads,Easy,49,56,52.5,Medium,2.91
4671,Python,File Handling,Easy,71,173,73.68,Low,2.26
4672,Databases,Joins,Easy,58,90,79.41,Low,2.12
4673,Python,File Handling,Hard,84,168,50.55,High,3.61
4674,Python,Modules,Medium,57,128,86.22,High,2.11
4675,Operating Systems,Memory,Medium,81,133,62.48,Low,3.34
4676,Databases,SQL Basics,Easy,79,50,61.66,High,2.98
4677,Python,OOP,Medium,76,114,57.49,Low,3.84
4678,Machine Learning,Clustering,Easy,91,170,55.49,Medium,2.89
4679,DSA,Trees,Easy,79,155,93.99,High,1.68
4680,Operating Systems,Memory,Easy,88,130,61.5,Low,2.98
4681,Databases,Normalization,Hard,92,121,63.18,Low,3.97
4682,Operating Systems,Threads,Easy,83,34,52.78,Medium,2.93
4683,Machine Learning,Neural Networks,Easy,40,111,50.86,Medium,2.94
4684,DSA,Graphs,Hard,60,177,90.19,Low,3.35
4685,Machine Learning,Clustering,Medium,64,127,99.55,Medium,2.34
4686,Python,File Handling,Easy,84,24,76.91,Low,2.12
4687,DSA,Trees,Medium,40,69,68.07,High,2.96
4688,Databases,Indexes,Hard,78,158,94.75,Medium,2.66
4689,DSA,Arrays,Hard,62,150,80.54,Low,3.39
4690,Python,Basics,Hard,86,69,85.41,Low,3.12
4691,Python,File Handling,Medium,71,89,79.05,Medium,2.05
4692,DSA,Linked List,Easy,77,159,75.25,Low,1.75
4693,DSA,Linked List,Hard,61,158,91.0,High,2.57
4694,Python,Modules,Easy,72,150,98.15,High,1.24
4695,DSA,Stack,Hard,56,33,77.84,Low,3.13
4696,Machine Learning,Regression,Medium,94,165,71.24,Low,2.54
4697,Operating Systems,Processes,Medium,78,50,84.88,Low,2.9
4698,Databases,Normalization,Hard,72,43,69.03,Medium,3.65
4699,Databases,Normalization,Hard,47,81,56.75,Medium,3.21
4700,Databases,Normalization,Medium,41,118,89.05,High,1.88
4701,Machine Learning,Regression,Easy,45,126,79.3,High,1.25
4702,Machine Learning,Neural Networks,Easy,90,150,75.53,Low,2.48
4703,Databases,Joins,Easy,65,31,90.44,High,1.39
4704,Python,Basics,Hard,83,107,66.58,Low,4.13
4705,Operating Systems,Threads,Easy,72,74,55.28,Low,3.3
4706,Databases,SQL Basics,Easy,79,122,94.36,High,1.21
4707,Machine Learning,Clustering,Easy,99,25,87.6,Low,2.25
4708,Operating Systems,Threads,Hard,95,92,74.51,Medium,2.31
4709,DSA,Stack,Easy,43,22,92.01,Medium,1.4
4710,DSA,Stack,Easy,57,35,71.61,Low,1.99
4711,Operating Systems,Deadlocks,Easy,95,43,60.89,High,2.97
4712,DSA,Graphs,Medium,75,105,55.77,Low,3.37
4713,DSA,Queue,Easy,73,152,92.08,High,1.55
4714,DSA,Queue,Medium,59,143,59.58,High,2.78
4715,DSA,Queue,Medium,72,168,91.47,Medium,2.35
4716,Machine Learning,Clustering,Easy,84,32,57.65,High,2.96
4717,DSA,Arrays,Hard,57,61,69.66,Medium,3.85
4718,Databases,SQL Basics,Easy,56,55,81.29,High,1.5
4719,Operating Systems,Deadlocks,Easy,99,92,74.48,Medium,1.94
4720,Databases,Joins,Hard,58,175,72.68,High,2.31
4721,Machine Learning,SVM,Hard,70,107,75.56,Medium,2.88
4722,Python,Modules,Easy,85,55,76.7,Low,2.03
4723,Machine Learning,Neural Networks,Hard,41,116,81.24,Low,3.3
4724,DSA,Arrays,Easy,47,162,63.71,Medium,2.43
4725,Databases,SQL Basics,Hard,97,167,74.82,Medium,2.2
4726,Databases,SQL Basics,Hard,84,76,67.61,High,3.34
4727,DSA,Graphs,Medium,99,99,64.47,High,2.81
4728,DSA,Queue,Medium,42,121,62.88,Low,3.46
4729,Operating Systems,Threads,Medium,48,58,55.32,Medium,3.18
4730,Python,Basics,Medium,77,119,66.09,High,3.08
4731,Operating Systems,Deadlocks,Hard,97,39,97.46,Low,2.85
4732,Operating Systems,Processes,Hard,73,65,55.82,High,3.21
4733,DSA,Arrays,Easy,72,113,67.2,High,2.68
4734,Databases,Joins,Hard,89,20,66.09,High,3.93
4735,Machine Learning,SVM,Easy,43,61,59.44,High,2.75
4736,DSA,Trees,Hard,61,110,58.71,High,3.73
4737,Python,OOP,Medium,77,87,60.59,Medium,3.02
4738,Python,OOP,Easy,68,44,66.75,Low,2.73
4739,Machine Learning,SVM,Hard,40,94,99.84,Low,3.38
4740,Operating Systems,Processes,Hard,40,21,51.82,High,3.63
4741,DSA,Graphs,Medium,42,113,71.07,Low,2.43
4742,Python,Basics,Medium,69,94,67.45,Low,3.58
4743,DSA,Queue,Medium,67,53,88.23,High,2.27
4744,Databases,Joins,Easy,80,55,55.46,High,2.28
4745,Python,Modules,Easy,58,168,84.57,Medium,1.21
4746,Databases,Joins,Easy,55,122,79.83,High,1.34
4747,DSA,Graphs,Hard,99,160,67.83,Medium,3.59
4748,Operating Systems,Memory,Hard,66,119,69.24,Medium,3.82
4749,Machine Learning,SVM,Medium,45,35,60.64,High,2.75
4750,Databases,Normalization,Medium,54,172,82.03,High,1.82
4751,Operating Systems,Threads,Hard,62,148,94.41,High,2.41
4752,DSA,Trees,Hard,69,27,82.74,Medium,2.59
4753,Python,Modules,Medium,51,76,85.15,Low,2.49
4754,Databases,Normalization,Medium,70,138,67.07,Medium,3.42
4755,Operating Systems,Deadlocks,Hard,51,165,58.81,Low,3.7
4756,DSA,Stack,Medium,65,135,54.4,High,3.16
4757,DSA,Stack,Hard,52,128,50.74,Medium,3.21
4758,Databases,Joins,Medium,63,67,98.3,Medium,2.44
4759,Operating Systems,Deadlocks,Medium,50,59,86.72,Medium,1.88
4760,Python,File Handling,Hard,58,136,84.98,Medium,2.8
4761,Databases,Indexes,Medium,57,114,63.39,Medium,3.5
4762,Databases,SQL Basics,Easy,42,150,69.84,High,2.37
4763,DSA,Graphs,Medium,55,35,55.87,Low,3.91
4764,Databases,SQL Basics,Easy,84,67,76.06,Medium,1.76
4765,Operating Systems,Deadlocks,Hard,68,69,99.99,Low,3.08
4766,Databases,SQL Basics,Easy,55,64,72.15,High,1.59
4767,Databases,Normalization,Easy,77,83,73.46,Medium,1.63
4768,Databases,Indexes,Medium,77,144,96.47,High,2.3
4769,Operating Systems,Threads,Hard,89,99,56.8,High,3.67
4770,Python,Exceptions,Easy,54,152,58.44,Low,3.07
4771,Databases,Joins,Medium,96,151,91.67,Medium,2.24
4772,Operating Systems,Memory,Easy,49,178,90.63,High,1.49
4773,DSA,Queue,Easy,60,101,65.39,Medium,2.67
4774,Databases,Normalization,Hard,77,77,56.2,High,3.65
4775,Databases,Normalization,Medium,96,62,53.3,Medium,3.33
4776,DSA,Stack,Medium,77,106,66.79,Low,3.34
4777,Machine Learning,Neural Networks,Hard,46,116,56.81,Medium,3.92
4778,Python,File Handling,Medium,98,81,59.23,High,2.71
4779,Machine Learning,Neural Networks,Hard,89,147,68.31,Medium,3.96
4780,DSA,Queue,Easy,56,75,50.68,Low,2.88
4781,Machine Learning,Neural Networks,Medium,54,123,75.13,Low,2.66
4782,DSA,Stack,Medium,61,102,65.29,High,3.39
4783,DSA,Graphs,Hard,76,127,83.68,Low,3.46
4784,Python,Basics,Medium,86,65,96.67,Low,2.58
4785,DSA,Graphs,Easy,62,175,78.61,Low,1.77
4786,Python,File Handling,Easy,53,136,60.98,Medium,2.32
4787,Operating Systems,Threads,Medium,47,168,88.97,Low,2.29
4788,Machine Learning,SVM,Hard,53,177,92.45,Low,2.96
4789,Python,Exceptions,Medium,49,106,96.22,High,2.16
4790,Operating Systems,Threads,Hard,79,65,70.92,High,2.73
4791,Machine Learning,Neural Networks,Medium,49,96,90.4,High,1.93
4792,DSA,Queue,Easy,69,158,68.95,Medium,2.43
4793,DSA,Linked List,Medium,40,21,68.61,High,2.81
4794,DSA,Trees,Medium,98,139,87.73,High,1.79
4795,Machine Learning,Classification,Hard,41,44,52.57,Medium,3.55
4796,Machine Learning,Regression,Hard,64,59,67.2,Low,4.46
4797,Python,File Handling,Hard,64,119,67.07,High,3.76
4798,Operating Systems,Memory,Easy,76,112,53.92,Medium,2.83
4799,Python,File Handling,Medium,51,167,57.19,Medium,3.5
4800,Databases,SQL Basics,Hard,44,139,77.33,High,2.43
4801,Operating Systems,Processes,Hard,62,170,97.52,Low,3.41
4802,Machine Learning,Clustering,Hard,41,65,77.95,High,2.47
4803,Machine Learning,Neural Networks,Medium,99,167,92.15,Low,2.94
4804,Databases,SQL Basics,Medium,70,57,88.59,High,1.85
4805,Databases,Normalization,Easy,82,37,60.75,High,2.92
4806,DSA,Linked List,Easy,85,87,50.02,Medium,2.53
4807,Databases,Joins,Easy,76,52,73.76,High,1.38
4808,Python,Modules,Easy,52,90,99.17,High,1.94
4809,Python,Basics,Easy,94,28,88.28,High,1.53
4810,Python,Exceptions,Easy,47,140,78.21,Low,2.4
4811,Databases,SQL Basics,Easy,89,179,64.04,Low,3.11
4812,Machine Learning,Classification,Easy,73,75,99.42,High,1.81
4813,Machine Learning,Neural Networks,Hard,58,128,69.21,Medium,3.57
4814,Machine Learning,Neural Networks,Hard,72,109,83.83,Low,2.94
4815,Machine Learning,Clustering,Hard,89,74,97.94,Low,3.41
4816,Databases,SQL Basics,Hard,95,93,97.57,Medium,2.98
4817,Databases,SQL Basics,Hard,76,126,68.71,Medium,3.93
4818,DSA,Arrays,Easy,80,145,51.01,Low,3.12
4819,Databases,Indexes,Medium,57,177,89.15,Medium,2.44
4820,Databases,Normalization,Medium,71,30,78.71,High,2.35
4821,DSA,Queue,Medium,68,90,64.34,High,3.36
4822,Operating Systems,Deadlocks,Easy,92,69,60.47,High,2.64
4823,DSA,Queue,Hard,46,171,68.87,Medium,3.35
4824,DSA,Trees,Hard,86,135,50.17,Medium,3.84
4825,Machine Learning,Clustering,Hard,73,114,98.86,Medium,2.97
4826,Operating Systems,Memory,Easy,47,64,50.06,Low,3.35
4827,Operating Systems,Memory,Easy,67,42,59.48,Low,2.82
4828,Machine Learning,Clustering,Hard,97,156,97.02,Medium,2.76
4829,DSA,Arrays,Easy,65,81,79.84,Medium,1.79
4830,Python,Exceptions,Hard,99,52,88.85,High,2.92
4831,DSA,Stack,Medium,41,38,55.21,High,2.95
4832,Databases,Indexes,Easy,91,46,56.84,Low,2.73
4833,DSA,Trees,Hard,74,176,62.39,Medium,3.56
4834,Machine Learning,Neural Networks,Medium,59,104,51.26,Medium,3.1
4835,Operating Systems,Deadlocks,Hard,59,45,88.29,Medium,2.61
4836,DSA,Linked List,Easy,53,97,84.64,Low,1.95
4837,Operating Systems,Processes,Hard,69,88,82.63,Medium,2.78
4838,Python,File Handling,Medium,44,37,66.46,High,2.9
4839,Machine Learning,Clustering,Easy,86,179,82.54,Medium,1.32
4840,DSA,Linked List,Easy,63,32,55.47,Medium,2.23
4841,Machine Learning,Classification,Hard,59,122,50.07,Medium,3.69
4842,DSA,Arrays,Hard,67,32,55.97,Low,4.32
4843,Databases,Joins,Easy,51,167,87.91,High,1.82
4844,DSA,Linked List,Easy,57,118,74.89,Low,1.76
4845,Databases,Indexes,Medium,55,123,91.58,High,1.74
4846,Operating Systems,Processes,Medium,96,110,62.45,Medium,2.98
4847,Operating Systems,Deadlocks,Medium,92,178,62.0,High,3.05
4848,Databases,SQL Basics,Hard,87,31,77.33,Medium,2.55
4849,Machine Learning,Classification,Easy,85,48,85.58,Low,1.73
4850,Operating Systems,Threads,Hard,98,26,50.88,High,3.72
4851,DSA,Stack,Easy,97,150,88.22,High,1.51
4852,Databases,Normalization,Easy,42,30,52.7,Medium,2.73
4853,DSA,Queue,Easy,48,168,61.34,Low,2.97
4854,Operating Systems,Threads,Easy,83,24,64.47,Low,3.25
4855,DSA,Arrays,Medium,100,28,54.61,Medium,3.42
4856,Operating Systems,Memory,Medium,78,117,97.28,High,2.34
4857,DSA,Trees,Easy,92,20,97.67,High,1.24
4858,Operating Systems,Threads,Medium,100,112,84.06,Medium,2.08
4859,Operating Systems,Threads,Hard,97,101,57.04,High,3.51
4860,Operating Systems,Threads,Easy,84,78,89.71,Low,1.88
